"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1853402","028fd0602deff5bc0ad8bb276c88bd67cc3af580091c7cd16ea7c7ef96b73552e42633256541356c370d5badcdee44a82b668ec48880116e006e16a360a94ca7","2024-06-29T20:29:00.000","2","DRIVER",,"1765580",,"KIA","FORTE",,,"NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853455","63c0a6876ba3282d19523b4ecb89b233ac91bce520f5c7720f2d4409c5a9fe04b59a6ff374b6b9563db0461886727f45db25ba4368b34d47f1f2a5b23eded624","2024-06-29T20:20:00.000","1","DRIVER",,"1765631",,"FORD","ESCAPE",,"2011","UNKNOWN","PASSENGER","UNKNOWN/NA","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853456","63c0a6876ba3282d19523b4ecb89b233ac91bce520f5c7720f2d4409c5a9fe04b59a6ff374b6b9563db0461886727f45db25ba4368b34d47f1f2a5b23eded624","2024-06-29T20:20:00.000","2","DRIVER",,"1765638",,"SUBARU","CROSSTREK","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"PERSONAL TOW",,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853407","f6dd9c757146182671f2ebe54a4112b17fbc04c73432b325e9bf9085b38e120bbacd148560873cbb66bd50f85185633d721878e106db128f3878739d22163f9e","2024-06-29T20:05:00.000","1","DRIVER",,"1765587",,"HONDA","CIVIC","IL","2007","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853408","f6dd9c757146182671f2ebe54a4112b17fbc04c73432b325e9bf9085b38e120bbacd148560873cbb66bd50f85185633d721878e106db128f3878739d22163f9e","2024-06-29T20:05:00.000","2","DRIVER","1","1765593",,"HONDA","CIVIC","IL","2020","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853385","a22f12bbdcef44575029b5964bc64ec31c2af4984f5058cfc761974155a625ae4ade869c3094a0f113b461517611001fb4426822af6653872e0af13abdfde3a7","2024-06-29T20:00:00.000","1","DRIVER","3","1765557",,"BUICK","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","E","UNKNOWN/NA",,,"4",,,,,"N","N",,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853386","a22f12bbdcef44575029b5964bc64ec31c2af4984f5058cfc761974155a625ae4ade869c3094a0f113b461517611001fb4426822af6653872e0af13abdfde3a7","2024-06-29T20:00:00.000","2","PARKED","1","1765564",,"TOYOTA","COROLLA","IL","2019","NONE","PASSENGER","PERSONAL","E","PARKED",,,"1",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853514","cb5635e4cf7024eef46b5a25ce5cb69baa2e2b3f9d77e295a9a596ca5547ff15860444bc270ca0d601deaa67a4ea869893e8f11864c44b3e894a561349785747","2024-06-29T19:55:00.000","1","DRIVER",,"1765704",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853515","cb5635e4cf7024eef46b5a25ce5cb69baa2e2b3f9d77e295a9a596ca5547ff15860444bc270ca0d601deaa67a4ea869893e8f11864c44b3e894a561349785747","2024-06-29T19:55:00.000","2","DRIVER",,"1765715",,"TOYOTA","PRIUS","IL","2010","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853431","7744865e1e8824dd2534d306e0f23cba0ef2b5ef8b1628e1ea4b3f2b4761af8266a066648dce073e3aab6ef926d289e67327d9bbf4a22280f418315180e71dc7","2024-06-29T19:50:00.000","1","DRIVER",,"1765614",,"FORD","FIESTA","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853432","7744865e1e8824dd2534d306e0f23cba0ef2b5ef8b1628e1ea4b3f2b4761af8266a066648dce073e3aab6ef926d289e67327d9bbf4a22280f418315180e71dc7","2024-06-29T19:50:00.000","2","DRIVER",,"1765618",,"TOYOTA","CAMRY","IL","2024","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,"Y","Y","Y","Y",,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853439","35565c352d06566ce761e27d829c96036987cfab2a48bb7ed72a6edc1363117ffc0f7425db79df14af93c4a9f35796e29c106473fabcab0f8e0c16e2a3e0c983","2024-06-29T19:40:00.000","1","DRIVER","3","1765621",,"CHEVROLET","BOLT","IL","2023","UNKNOWN","PASSENGER","OTHER","W","AVOIDING VEHICLES/OBJECTS","Y",,"4",,"E&R","AUTO POUND 2",,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853440","35565c352d06566ce761e27d829c96036987cfab2a48bb7ed72a6edc1363117ffc0f7425db79df14af93c4a9f35796e29c106473fabcab0f8e0c16e2a3e0c983","2024-06-29T19:40:00.000","2","PARKED",,"1765633",,"JEEP","WRANGLER","IL","2015","UNKNOWN","PASSENGER","NOT IN USE","W","PARKED",,,"0",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853373","7dec3dad3245f5240188271c1e3ef69b90d95ec4c6ebc7085f84c965d5678a2f2a02f2e1a5f341273b0d0c0dcb253a5cd3f1517b5f6fefef367f67d4b6d09472","2024-06-29T19:35:00.000","1","DRIVER",,"1765568",,"TOYOTA","CAMRY","IL","2011","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853374","7dec3dad3245f5240188271c1e3ef69b90d95ec4c6ebc7085f84c965d5678a2f2a02f2e1a5f341273b0d0c0dcb253a5cd3f1517b5f6fefef367f67d4b6d09472","2024-06-29T19:35:00.000","2","DRIVER",,"1765559",,"TESLA","MODEL 3","MI","2022","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853399","5f6c2fb5db68af2f4aff6c27ee74f9c4309c5afd92c74308b5d5f2fb7b37c947f4f7e1886f9d0729e523b4037f191657c9c1922652d752f730fff10a8a0bb085","2024-06-29T19:32:00.000","1","DRIVER",,"1765584",,"CHEVROLET","EXPRESS","IL","2007","NONE","VAN/MINI-VAN","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"personal tow",,,"Y","Y",,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853400","5f6c2fb5db68af2f4aff6c27ee74f9c4309c5afd92c74308b5d5f2fb7b37c947f4f7e1886f9d0729e523b4037f191657c9c1922652d752f730fff10a8a0bb085","2024-06-29T19:32:00.000","2","DRIVER",,"1765590",,"JEEP","WRANGLER","IL","2018","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853370","0b109d9addc28da2a9c080514506ba71c6a6451aad50a3d7ef919737cea95ef644632193c7a1d80ed2c68df23d9e96e03837d2fe101b331c9ebdcae48079218e","2024-06-29T19:30:00.000","1","DRIVER",,"1765543",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","VAN/MINI-VAN","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853362","ba5dc228dcc4f1ce3fba2f1448eaf623f34ad4dbad4378f62114cf2ff3537fc1459a39e7f89385bf2fff13e02e2bae9cc47cf388829808becb21acabf13dd489","2024-06-29T19:30:00.000","1","DRIVER",,"1765538",,"CHEVROLET","TRAX","IL","2019","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853363","ba5dc228dcc4f1ce3fba2f1448eaf623f34ad4dbad4378f62114cf2ff3537fc1459a39e7f89385bf2fff13e02e2bae9cc47cf388829808becb21acabf13dd489","2024-06-29T19:30:00.000","2","DRIVER",,"1765546",,"HYUNDAI","SONATA","IL","2011","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853397","ff00c4e6d6cc0c9775925a52a546899b396e71665efee8352aba2a465807da3fd348c0d77ccea9176f87fc608a79ee19acc09893905e93afb2769dc2f1040a53","2024-06-29T19:30:00.000","1","DRIVER","5","1765575",,"GENERAL MOTORS CORPORATION (GMC)","ACADIA","IL","2017","NONE","PASSENGER","PERSONAL","UNKNOWN","OTHER",,,"6",,,,,,,,,,,"Y","Y","Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853398","ff00c4e6d6cc0c9775925a52a546899b396e71665efee8352aba2a465807da3fd348c0d77ccea9176f87fc608a79ee19acc09893905e93afb2769dc2f1040a53","2024-06-29T19:30:00.000","2","PARKED",,"1765577",,"JEEP","GRAND CHEROKEE","IL","2023","NONE","PASSENGER","NOT IN USE","UNKNOWN","PARKED",,,"0",,,,,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853417","de9d9b1d122b0a73221c4a55a7ae72fba8b1a9bd81f262e9179f4a98bd8d3d36c281b1813e0f21b321c1db72e89927a2b76c2f984894be6b471b7320b440a11a","2024-06-29T19:20:00.000","1","DRIVER",,"1765598",,"CHEVROLET","CORVETTE","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853418","de9d9b1d122b0a73221c4a55a7ae72fba8b1a9bd81f262e9179f4a98bd8d3d36c281b1813e0f21b321c1db72e89927a2b76c2f984894be6b471b7320b440a11a","2024-06-29T19:20:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853433","9f5a3b0cc762fc874a7c1632bdc38984366dbb1ebe8a12f44b542b1a2c4b98a5d094f308f9d81c50d7ab9d839f6f08a9013c2aa644301ed34daf434a2f2ef392","2024-06-29T19:14:00.000","1","DRIVER",,"1765650",,"CHEVROLET","IMPALA","IL","2018","NONE","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,,,,,,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853434","9f5a3b0cc762fc874a7c1632bdc38984366dbb1ebe8a12f44b542b1a2c4b98a5d094f308f9d81c50d7ab9d839f6f08a9013c2aa644301ed34daf434a2f2ef392","2024-06-29T19:14:00.000","2","DRIVER",,"1765632",,"SUBARU","FORESTER","IL","2010","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,"Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853387","0123f2dd1dac7e3c571cbdfac1f1fc5e6f146597e4e21f379fbc585fbbc2c1a08ea484b7becd5ff99020611107ac4d9b71abe24ee03b4c8d3d8586036e4d4958","2024-06-29T19:05:00.000","1","DRIVER",,"1765566",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853388","0123f2dd1dac7e3c571cbdfac1f1fc5e6f146597e4e21f379fbc585fbbc2c1a08ea484b7becd5ff99020611107ac4d9b71abe24ee03b4c8d3d8586036e4d4958","2024-06-29T19:05:00.000","2","PARKED",,"1765570",,"TOYOTA","COROLLA","IN","2022","UNKNOWN","PASSENGER","PERSONAL","SE","PARKED",,,"0",,,,,,,,,,"Y","Y","Y","Y",,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853381","3bd08b5092ba8364108d7a936823cafc71c3ad9a0969d4a93b6ffc8cb2287637367827f1a49767d1474457628cd668fdfdee473a6ad7f679dbdf6b43e73980ff","2024-06-29T19:05:00.000","1","DRIVER",,"1765554",,"HONDA","ACCORD","IL","2024","NONE","PASSENGER","PERSONAL","E","OTHER",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853382","3bd08b5092ba8364108d7a936823cafc71c3ad9a0969d4a93b6ffc8cb2287637367827f1a49767d1474457628cd668fdfdee473a6ad7f679dbdf6b43e73980ff","2024-06-29T19:05:00.000","2","PARKED",,"1765560",,"TOYOTA","CAMRY","IL","2010","NONE","PASSENGER","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853357","11fd51053fa4a79aaf2d0870f126953d6a3ff6041d65f9e1a6f63a9118f164fa242526d8b008fc06a5aab8a9a2d424faa9ca04ffec4b0fc75d37b37f41f9e323","2024-06-29T19:00:00.000","1","DRIVER","1","1765533",,"MASERATI","LEVANTE","IL","2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD","Y",,"2",,,,,,"Y",,,,,,,,,,,,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853366","7b0a2a041c42368b4c478df6e612f4b0476374082cf416ba744446bb7242d68ccf8877db46f0ca69b5f0f458d6ee7aec6699e2834cbe55f14e93f77928d9b3ee","2024-06-29T19:00:00.000","1","DRIVER",,"1765539",,"ACURA","RLX","IL","2015","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,"N",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853367","7b0a2a041c42368b4c478df6e612f4b0476374082cf416ba744446bb7242d68ccf8877db46f0ca69b5f0f458d6ee7aec6699e2834cbe55f14e93f77928d9b3ee","2024-06-29T19:00:00.000","2","DRIVER","1","1765551",,"CHEVROLET","IMPALA","IL","2008","UNKNOWN","PASSENGER","OTHER","SE","CHANGING LANES",,,"2",,,,,,,,,,,,,,"Y","Y",,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853403","93a9fac68680e542ca4724767520ecb1662cbd194b5d46f70478aab8dc63d834eea5773b45e425111882d5b4ef51450ecd11a2217e97c6b397841d7163475818","2024-06-29T19:00:00.000","1","DRIVER",,"1765583",,"MAZDA","CX-5","IL","2022","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"SIGNATURE TOWING","9375 FRANKLIN AVE",,"Y","Y",,,,,,,"Y","Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853404","93a9fac68680e542ca4724767520ecb1662cbd194b5d46f70478aab8dc63d834eea5773b45e425111882d5b4ef51450ecd11a2217e97c6b397841d7163475818","2024-06-29T19:00:00.000","2","PARKED",,"1765589",,"HYUNDAI","SONATA","IL","2016","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,"Y",,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853355","a6a6b0efc3fa1237087e6f53c32cf4a952165c143d4235087accf16460821e40907dcbcca93167dfccd91dddc1eaa02292631118e134feb7ae2f7b5182e557dd","2024-06-29T18:56:00.000","1","DRIVER",,"1765528",,"HYUNDAI","SONATA","IL","2017","NONE","PASSENGER","RIDESHARE SERVICE","SW","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853356","a6a6b0efc3fa1237087e6f53c32cf4a952165c143d4235087accf16460821e40907dcbcca93167dfccd91dddc1eaa02292631118e134feb7ae2f7b5182e557dd","2024-06-29T18:56:00.000","2","DRIVER",,"1765531",,"TOYOTA","PRIUS","IL","2012","NONE","PASSENGER","RIDESHARE SERVICE","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853352","20c3a0b707c34e2d1900713c0996586d05e3c138a09bf93b93166ae03e7fb3b5425824209a98ea8b34de796d1d87948efdd9f80fa6054d1efea750fbce47e0b2","2024-06-29T18:50:00.000","1","DRIVER",,"1765532",,"NISSAN","LEAF","IL","2019","UNKNOWN","PASSENGER","PERSONAL","S","STARTING IN TRAFFIC",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853353","20c3a0b707c34e2d1900713c0996586d05e3c138a09bf93b93166ae03e7fb3b5425824209a98ea8b34de796d1d87948efdd9f80fa6054d1efea750fbce47e0b2","2024-06-29T18:50:00.000","2","DRIVER",,"1765537",,"FORD","ESCAPE","IL","2019","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853354","20c3a0b707c34e2d1900713c0996586d05e3c138a09bf93b93166ae03e7fb3b5425824209a98ea8b34de796d1d87948efdd9f80fa6054d1efea750fbce47e0b2","2024-06-29T18:50:00.000","3","PARKED",,"1765548",,"MITSUBISHI","ECLIPSE","IL","2022","UNKNOWN","PASSENGER","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,"Y","Y",,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853320","4c7d5dfe30b95d7ebc931963f57ff8b4cd868c79231b8f221250d62982198d1d855cb4b1b352c91d329b8772e4c9780cbb88cd298e339f5252e5a8c2cd0bbe8a","2024-06-29T18:45:00.000","1","DRIVER",,"1765499",,"JEEP","CHEROKEE","IL","2018","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","TURNING LEFT","Y",,"1",,"PRIVATE TOW",,,,"N","N",,,,,,,"Y","Y",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853321","4c7d5dfe30b95d7ebc931963f57ff8b4cd868c79231b8f221250d62982198d1d855cb4b1b352c91d329b8772e4c9780cbb88cd298e339f5252e5a8c2cd0bbe8a","2024-06-29T18:45:00.000","2","DRIVER",,"1765507",,"CHEVROLET","TAHOE","IL","2014","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW",,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853364","c6b59fd06442adc8fdba371120c3100482909e9bda36f3572c5db7df69cf30c83cf56fffb0908c577e2e823dde2b64026eadbea38721d9042eee09d147b80a06","2024-06-29T18:45:00.000","1","DRIVER","3","1765541",,"BUICK","ENCORE","IL","2023","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"4",,"Private Tow",,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853365","c6b59fd06442adc8fdba371120c3100482909e9bda36f3572c5db7df69cf30c83cf56fffb0908c577e2e823dde2b64026eadbea38721d9042eee09d147b80a06","2024-06-29T18:45:00.000","2","DRIVER","1","1765563",,"SCION","XA","IL","2006","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"2",,"Private Tow",,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853310","44ae63e8f0178140aa91fe24f17678910b26db26f1bcbeb4e4e3b40dfc835c06dde6e9af90aa80793469850fb17ed2174458f62404bdac8c9e086707aac61b63","2024-06-29T18:40:00.000","1","DRIVER",,"1765491",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853311","44ae63e8f0178140aa91fe24f17678910b26db26f1bcbeb4e4e3b40dfc835c06dde6e9af90aa80793469850fb17ed2174458f62404bdac8c9e086707aac61b63","2024-06-29T18:40:00.000","2","PARKED",,"1765496",,"NISSAN","MAXIMA","IL","2009","UNKNOWN","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853324","585449bb480f5fdf183b7081204c619694ba5e780b883cc86781aabe0824cab77e4019180d37d840e9796bd22f4420bfb0fd8ea9dccc61a4329b7571ff7b03e7","2024-06-29T18:38:00.000","1","DRIVER","3","1765504",,"JEEP","GRAND CHEROKEE","IL","2005","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"4",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853325","585449bb480f5fdf183b7081204c619694ba5e780b883cc86781aabe0824cab77e4019180d37d840e9796bd22f4420bfb0fd8ea9dccc61a4329b7571ff7b03e7","2024-06-29T18:38:00.000","2","DRIVER",,"1765513",,"NISSAN","ALTIMA","IL","2009","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW",,,"Y","Y",,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853316","4c047f5cca798b7579af14aaf01dca64d44e32fb65cdeb1ab673b092f7dc202e3988f2bfebb9125582152557fedf70fdb5a74f8cd590f62494819ef1b1bd8f90","2024-06-29T18:35:00.000","1","DRIVER",,"1765495",,"MAZDA","OTHER (EXPLAIN IN NARRATIVE)","IL","2016","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853317","4c047f5cca798b7579af14aaf01dca64d44e32fb65cdeb1ab673b092f7dc202e3988f2bfebb9125582152557fedf70fdb5a74f8cd590f62494819ef1b1bd8f90","2024-06-29T18:35:00.000","2","DRIVER","1","1765502",,"CADILLAC","ATS","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,"Y","Y","Y",,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853314","e4817062ccedb6a31618addd791fd414df653bcee6403ccbd64891a7d9607d0fd7e1cf1de41b4803c6fa5a8cbd16d7dc07acacaa5bffb6f2c1c98c0a0a0085d4","2024-06-29T18:34:00.000","1","DRIVER",,"1765497",,"CHEVROLET","HHR","IL","2007","NONE","PASSENGER","PERSONAL","SE","TURNING LEFT",,,"1",,,,,"Y","Y",,,,,,,,,,,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853315","e4817062ccedb6a31618addd791fd414df653bcee6403ccbd64891a7d9607d0fd7e1cf1de41b4803c6fa5a8cbd16d7dc07acacaa5bffb6f2c1c98c0a0a0085d4","2024-06-29T18:34:00.000","2","DRIVER",,"1765503",,"LEXUS","OTHER (EXPLAIN IN NARRATIVE)","IL","2014","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,"PRIVATE",,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1853346","1c50d9ecd0e1213063338eb3d2d414ccc50a2fadda4bc4b27c7d6d2b164574b653af22ba89449b2bd3807a086f9baa3b7f855753d7063f6013d3ae6e3629b91e","2024-06-29T18:30:00.000","1","DRIVER",,"1765523",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
